0.0,0.001,0.0,0.001,0.031,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.032,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.033,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.034,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.035,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.036,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.037,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.038,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.039,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.04,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.041,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.042,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.043,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.044,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.045,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.046,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.047,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.048,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.049,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.05,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.051,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.052,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.053,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.054,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.055,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.056,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.057,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.058,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.059,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.06,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.061,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.062,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.063,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.064,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.065,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.066,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.067,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.068,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.069,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.07,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.071,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.072,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.073,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.074,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.075,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.076,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.077,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.078,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.079,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.08,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.081,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.082,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.083,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.084,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.085,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.086,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.087,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.088,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.089,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.09,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.091,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.092,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.093,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.094,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.095,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.096,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.097,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.098,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.099,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.1,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.101,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.102,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.103,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.104,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.105,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.106,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.107,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.108,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.109,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.11,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.111,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.112,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.113,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.114,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.115,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.116,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.117,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.118,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.119,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.12,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.121,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.122,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.123,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.124,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.125,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.126,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.127,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.128,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.129,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.13,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.131,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.132,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.133,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.134,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.135,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.136,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.137,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.138,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.139,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.14,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.141,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.142,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.143,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.144,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.145,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.146,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.147,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.148,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.149,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.15,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.151,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.152,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.153,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.154,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.155,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.156,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.157,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.158,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.159,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.16,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.161,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.162,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.163,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.164,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.165,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.166,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.167,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.168,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.169,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.17,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.171,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.172,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.173,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.174,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.175,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.176,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.177,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.178,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.179,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.18,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.181,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.182,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.183,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.184,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.185,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.186,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.187,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.188,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.189,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.19,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.191,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.192,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.193,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.194,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.195,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.196,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.197,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.198,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.199,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.2,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.201,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.202,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.203,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.204,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.205,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.206,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.207,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.208,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.209,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.21,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.211,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.212,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.213,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.214,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.215,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.216,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.217,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.218,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.219,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.22,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.221,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.222,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.223,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.224,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.225,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.226,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.227,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.228,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.229,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.23,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.231,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.232,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.233,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.234,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.235,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.236,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.237,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.238,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.239,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.24,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.241,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.242,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.243,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.244,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.245,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.246,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.247,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.248,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.249,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.25,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.251,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.252,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.253,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.254,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.255,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.256,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.257,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.258,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.259,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.26,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.261,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.262,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.263,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.264,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.265,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.266,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.267,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.268,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.269,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.27,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.271,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.272,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.273,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.274,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.275,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.276,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.277,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.278,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.279,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.28,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.281,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.282,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.283,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.284,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.285,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.286,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.287,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.288,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.289,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.29,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.291,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.292,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.293,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.294,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.295,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.296,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.297,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.298,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.299,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.3,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.301,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.302,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.303,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.304,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.305,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.306,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.307,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.308,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.309,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.31,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.311,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.312,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.313,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.314,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.315,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.316,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.317,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.318,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.319,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.32,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.321,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.322,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.323,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.324,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.325,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.326,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.327,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.328,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.329,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.33,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.331,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.332,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.333,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.334,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.335,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.336,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.337,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.338,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.339,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.34,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.341,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.342,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.343,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.344,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.345,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.346,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.347,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.348,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.349,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.35,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.351,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.352,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.353,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.354,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.355,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.356,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.357,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.358,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.359,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.36,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.361,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.362,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.363,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.364,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.365,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.366,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.367,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.368,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.369,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.37,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.371,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.372,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.373,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.374,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.375,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.376,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.377,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.378,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.379,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.38,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.381,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.382,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.383,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.384,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.385,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.386,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.387,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.388,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.389,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.39,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.391,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.392,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.393,1799,199,0.9004004004
0.0,0.001,0.0,0.001,0.394,1799,199,0.9004004004
